,Net In Global,Net Out Global,Nb process http,Nb process php,Nb connection mysql,Disque read global,Disque write global,Cpu http,Cpu php,Cpu mysql,Cpu global,Ram http,Ram php,Ram mysql,Ram global
2020-09-12 04:53:00,0.07,0.1,158.0,32.0,100.0,0.0,185.12,0.13,17.84,8.62,9.25,1.6,3.0,10.7,22.41
2020-09-12 04:54:00,0.08,0.1,171.0,32.0,106.0,0.0,283.24,0.06,17.03,8.62,9.46,1.7,2.9,10.7,22.49
2020-09-12 04:55:00,0.08,0.11,157.0,31.0,101.0,0.0,288.38,0.06,16.22,8.62,9.03,1.6,2.9,10.7,22.35
2020-09-12 04:56:00,0.07,0.09,153.0,31.0,97.0,0.0,188.15,0.05,16.39,8.62,8.36,1.6,2.9,10.7,22.28
2020-09-12 04:57:00,0.08,0.11,169.0,31.0,93.0,0.0,321.62,0.26,16.55,8.62,9.46,1.7,2.9,10.7,22.4
2020-09-12 04:58:00,0.08,0.11,132.0,31.0,97.0,0.0,247.48,0.05,16.51,8.62,9.38,1.3,3.1,10.7,22.34
2020-09-12 04:59:00,0.06,0.08,151.0,32.0,115.0,0.0,179.58,0.11,16.52,8.62,8.9,1.5,3.0,10.7,22.5
2020-09-12 05:00:00,0.07,0.09,168.0,32.0,130.0,0.0,167.36,0.21,17.59,8.62,9.35,1.7,3.1,10.7,22.32
2020-09-12 05:01:00,0.08,0.1,146.0,32.0,107.0,0.0,561.71,0.03,20.32,8.62,9.56,1.5,3.1,10.7,22.41
2020-09-12 05:02:00,0.07,0.1,155.0,35.0,131.0,0.0,192.41,0.03,17.16,8.62,11.03,1.6,3.0,10.7,22.3
2020-09-12 05:03:00,0.08,0.1,172.0,33.0,111.0,0.0,272.94,0.1,17.2,8.62,7.22,1.7,3.2,10.7,22.21
2020-09-12 05:04:00,0.08,0.1,181.0,33.0,104.0,0.0,330.43,0.21,18.73,8.62,6.55,1.8,2.9,10.7,22.28
2020-09-12 05:05:00,0.08,0.11,161.0,33.0,116.0,0.0,172.18,0.06,18.54,8.62,8.21,1.6,3.0,10.7,22.21
2020-09-12 05:06:00,0.07,0.09,153.0,32.0,113.0,0.0,192.18,0.03,17.32,8.62,8.66,1.6,3.0,10.7,22.22
2020-09-12 05:07:00,0.08,0.1,178.0,32.0,105.0,0.0,172.97,0.04,16.05,8.62,7.88,1.8,3.1,10.7,22.37
2020-09-12 05:08:00,0.08,0.1,181.0,32.0,108.0,0.0,219.17,0.1,16.76,8.62,9.1,1.8,3.3,10.7,22.27
2020-09-12 05:09:00,0.06,0.08,190.0,33.0,109.0,0.0,353.76,0.2,16.71,8.62,9.25,1.9,3.2,10.7,22.4
2020-09-12 05:10:00,0.08,0.1,171.0,33.0,105.0,0.0,180.96,0.07,17.49,8.62,7.7,1.7,3.2,10.7,22.4
2020-09-12 05:11:00,0.07,0.09,188.0,33.0,102.0,0.0,216.95,0.22,22.12,8.62,7.96,1.9,3.0,10.7,22.66
2020-09-12 05:12:00,0.06,0.08,158.0,32.0,134.0,0.0,275.52,0.04,16.52,8.62,8.45,1.6,2.7,10.7,22.3
2020-09-12 05:13:00,0.07,0.09,166.0,34.0,102.0,0.0,325.94,0.04,16.68,8.62,7.41,1.7,3.1,10.7,22.44
2020-09-12 05:14:00,0.09,0.12,158.0,33.0,107.0,0.0,168.62,0.05,16.21,8.62,6.57,1.6,3.1,10.7,22.32
2020-09-12 05:15:00,0.08,0.1,160.0,32.0,102.0,0.0,268.51,0.05,17.5,8.62,6.31,1.6,2.9,10.7,22.47
2020-09-12 05:16:00,0.08,0.1,176.0,32.0,107.0,0.0,239.13,0.07,15.72,8.62,6.45,1.8,2.9,10.7,22.21
2020-09-12 05:17:00,0.1,0.12,159.0,34.0,115.0,0.0,277.22,0.03,16.4,8.62,7.42,1.6,3.1,10.7,22.33
2020-09-12 05:18:00,0.08,0.1,178.0,32.0,103.0,0.0,266.01,0.14,15.45,8.62,6.86,1.8,2.9,10.7,22.3
2020-09-12 05:19:00,0.06,0.08,155.0,32.0,106.0,0.0,307.1,0.04,15.47,8.62,7.27,1.6,3.0,10.7,22.21
2020-09-12 05:20:00,0.08,0.11,172.0,34.0,106.0,0.0,192.55,0.11,16.44,8.62,6.23,1.8,3.1,10.7,22.34
2020-09-12 05:21:00,0.07,0.09,142.0,33.0,112.0,0.0,232.09,0.04,16.99,8.62,7.27,1.5,3.2,10.7,22.17
2020-09-12 05:22:00,0.06,0.08,144.0,34.0,105.0,0.0,196.83,0.04,16.33,8.62,7.06,1.5,2.7,10.7,22.3
2020-09-12 05:23:00,0.08,0.11,134.0,32.0,102.0,0.0,176.03,0.05,17.35,8.62,6.77,1.4,3.0,10.7,22.34
2020-09-12 05:24:00,0.07,0.09,155.0,32.0,119.0,0.0,292.11,0.17,17.0,8.62,6.32,1.6,2.9,10.7,22.28
2020-09-12 05:25:00,0.08,0.1,153.0,33.0,117.0,0.0,166.57,0.03,17.0,8.62,7.06,1.6,2.9,10.7,22.35
2020-09-12 05:26:00,0.08,0.1,137.0,33.0,115.0,0.0,199.28,0.02,17.0,8.62,5.91,1.4,2.9,10.7,22.15
2020-09-12 05:27:00,0.08,0.1,155.0,33.0,123.0,0.0,184.1,0.06,16.18,8.62,6.75,1.6,2.8,10.7,22.3
2020-09-12 05:28:00,0.08,0.1,158.0,33.0,123.0,0.0,254.64,0.04,16.91,8.62,7.54,1.6,3.0,10.7,22.24
2020-09-12 05:29:00,0.06,0.08,174.0,32.0,130.0,0.0,208.74,0.19,16.3,8.62,6.79,1.8,2.9,10.7,22.43
2020-09-12 05:30:00,0.07,0.1,158.0,32.0,127.0,0.0,344.69,0.06,15.98,8.62,5.42,1.6,2.7,10.7,22.47
2020-09-12 05:31:00,0.07,0.09,155.0,32.0,123.0,0.0,296.91,0.06,16.93,8.62,6.49,1.6,2.8,10.7,22.51
2020-09-12 05:32:00,0.07,0.09,184.0,31.0,116.0,0.0,278.09,0.16,16.21,8.62,6.29,1.9,2.7,10.7,22.33
2020-09-12 05:33:00,0.07,0.09,148.0,31.0,118.0,0.0,242.56,0.05,16.36,8.62,4.82,1.5,2.7,10.7,22.41
2020-09-12 05:34:00,0.09,0.11,142.0,32.0,125.0,0.0,173.98,0.05,16.99,8.62,5.42,1.4,2.8,10.7,22.43
2020-09-12 05:35:00,0.07,0.1,151.0,32.0,129.0,0.0,156.39,0.07,16.95,8.62,6.23,1.5,3.0,10.7,22.32
2020-09-12 05:36:00,0.07,0.1,138.0,33.0,142.0,0.0,174.25,0.03,16.86,8.62,7.57,1.4,3.0,10.7,22.35
2020-09-12 05:37:00,0.08,0.1,153.0,33.0,128.0,0.0,262.19,0.21,16.14,8.62,6.29,1.6,2.8,10.7,22.51
2020-09-12 05:38:00,0.08,0.1,142.0,32.0,107.0,0.0,261.37,0.07,17.59,8.62,5.34,1.5,3.0,10.7,22.14
2020-09-12 05:39:00,0.06,0.08,153.0,32.0,129.0,0.0,193.28,0.18,16.49,8.62,6.56,1.6,3.3,10.7,22.23
2020-09-12 05:40:00,0.08,0.11,157.0,33.0,144.0,0.0,182.28,0.07,17.46,8.62,5.04,1.6,3.1,10.7,22.29
2020-09-12 05:41:00,0.06,0.08,162.0,33.0,128.0,0.0,299.07,0.09,17.12,8.62,6.6,1.7,3.3,10.7,22.25
2020-09-12 05:42:00,0.06,0.08,152.0,32.0,128.0,0.0,197.32,0.06,15.89,8.62,4.4,1.6,3.0,10.7,22.27
2020-09-12 05:43:00,0.07,0.09,168.0,32.0,119.0,0.0,181.5,0.22,16.37,8.62,6.47,1.7,3.0,10.7,22.3
2020-09-12 05:44:00,0.08,0.11,143.0,33.0,122.0,0.0,286.46,0.07,15.97,8.62,9.68,1.5,2.8,10.7,22.17
2020-09-12 05:45:00,0.08,0.1,167.0,33.0,118.0,0.0,260.93,0.23,16.39,8.62,6.03,1.7,2.9,10.7,22.43
2020-09-12 05:46:00,0.07,0.1,176.0,32.0,120.0,0.0,187.06,0.17,15.81,8.62,4.69,1.8,3.0,10.7,22.45
2020-09-12 05:47:00,0.09,0.12,158.0,33.0,135.0,0.0,171.49,0.05,15.32,8.62,4.34,1.6,3.0,10.7,22.24
2020-09-12 05:48:00,0.08,0.1,138.0,32.0,126.0,0.0,293.16,0.03,16.12,8.62,5.64,1.5,3.0,10.7,22.18
2020-09-12 05:49:00,0.06,0.08,162.0,33.0,128.0,0.0,266.19,0.07,15.76,8.62,4.71,1.7,3.0,10.7,22.29
2020-09-12 05:50:00,0.07,0.1,169.0,32.0,125.0,0.0,258.43,0.14,16.56,8.62,4.4,1.7,3.1,10.7,22.23
2020-09-12 05:51:00,0.06,0.08,154.0,31.0,114.0,0.0,295.18,0.07,16.13,8.62,4.6,1.6,3.1,10.7,22.36
2020-09-12 05:52:00,0.06,0.08,184.0,32.0,137.0,0.0,290.15,0.12,16.54,8.62,3.65,1.9,3.0,10.7,22.48
2020-09-12 05:53:00,0.07,0.09,170.0,33.0,128.0,0.0,296.23,0.07,15.97,8.62,4.63,1.7,2.8,10.7,22.36
2020-09-12 05:54:00,0.08,0.11,154.0,32.0,125.0,0.0,298.48,0.04,15.79,8.62,3.86,1.6,2.9,10.7,22.5
2020-09-12 05:55:00,0.08,0.11,147.0,32.0,129.0,0.0,258.73,0.04,15.21,8.62,3.57,1.5,2.7,10.7,22.38
2020-09-12 05:56:00,0.07,0.1,160.0,32.0,128.0,0.0,256.08,0.17,16.2,8.62,4.23,1.7,2.9,10.7,22.19
2020-09-12 05:57:00,0.08,0.11,147.0,32.0,114.0,0.0,156.04,0.05,16.56,8.62,4.99,1.5,3.1,10.7,22.27
2020-09-12 05:58:00,0.08,0.11,139.0,34.0,118.0,0.0,163.93,0.03,17.23,8.62,4.3,1.5,3.2,10.7,22.35
2020-09-12 05:59:00,0.06,0.08,181.0,33.0,131.0,0.0,164.09,0.29,16.85,8.62,5.73,1.8,3.2,10.7,22.43
2020-09-12 06:00:00,0.07,0.1,161.0,31.0,141.0,0.0,255.7,0.07,15.67,8.62,5.36,1.7,2.7,10.7,22.45
2020-09-12 06:01:00,0.06,0.08,170.0,32.0,133.0,0.0,691.19,0.12,15.05,8.62,4.73,1.8,2.6,10.7,22.41
2020-09-12 06:02:00,0.07,0.09,159.0,33.0,114.0,0.0,302.64,0.08,16.77,8.62,4.76,1.6,2.8,10.7,22.47
2020-09-12 06:03:00,0.07,0.09,161.0,32.0,125.0,0.0,340.73,0.06,15.99,8.62,4.25,1.7,2.9,10.7,22.26
2020-09-12 06:04:00,0.08,0.11,144.0,32.0,121.0,0.0,337.59,0.06,16.81,8.62,4.14,1.4,3.0,10.7,22.26
2020-09-12 06:05:00,0.08,0.11,142.0,32.0,130.0,0.0,395.68,0.05,16.93,8.62,3.58,1.4,3.0,10.7,22.3
2020-09-12 06:06:00,0.07,0.1,155.0,32.0,131.0,0.0,233.83,0.03,17.01,8.62,3.96,1.5,3.0,10.7,22.34
2020-09-12 06:07:00,0.08,0.11,151.0,33.0,121.0,0.0,273.93,0.09,17.48,8.62,4.26,1.4,3.1,10.7,22.36
2020-09-12 06:08:00,0.08,0.1,155.0,33.0,117.0,0.0,283.0,0.11,16.95,8.62,4.02,1.4,3.0,10.7,22.27
2020-09-12 06:09:00,0.06,0.08,145.0,32.0,130.0,0.0,244.22,0.02,17.0,8.62,3.93,1.5,3.1,10.7,22.35
2020-09-12 06:10:00,0.07,0.09,165.0,33.0,124.0,0.0,211.44,0.23,17.79,8.62,4.71,1.7,3.2,10.7,22.46
2020-09-12 06:11:00,0.07,0.09,149.0,32.0,138.0,0.0,197.12,0.11,17.08,8.62,4.62,1.5,3.1,10.7,22.47
2020-09-12 06:12:00,0.06,0.08,148.0,34.0,110.0,0.0,193.14,0.03,17.93,8.62,7.84,1.5,3.0,10.7,22.47
2020-09-12 06:13:00,0.07,0.1,162.0,33.0,121.0,0.0,275.52,0.04,17.19,8.62,5.59,1.7,3.1,10.7,22.62
2020-09-12 06:14:00,0.09,0.12,180.0,33.0,123.0,0.0,270.31,0.18,17.11,8.62,4.44,1.8,3.1,10.7,22.5
2020-09-12 06:15:00,0.08,0.1,144.0,34.0,123.0,0.0,189.38,0.05,17.04,8.62,4.23,1.5,3.1,10.7,22.43
2020-09-12 06:16:00,0.07,0.1,139.0,34.0,125.0,0.0,178.13,0.04,17.08,8.62,4.38,1.4,3.2,10.7,22.34
2020-09-12 06:17:00,0.09,0.11,183.0,33.0,138.0,0.0,192.25,0.03,16.64,8.62,6.05,1.9,2.9,10.7,22.53
2020-09-12 06:18:00,0.08,0.11,150.0,33.0,132.0,0.0,290.27,0.03,17.31,8.62,5.36,1.6,3.1,10.7,22.43
2020-09-12 06:19:00,0.06,0.08,163.0,34.0,123.0,0.0,267.62,0.11,17.13,8.62,5.49,1.7,3.2,10.7,22.7
2020-09-12 06:20:00,0.07,0.1,178.0,35.0,134.0,0.0,189.74,0.07,18.01,8.62,5.08,1.8,3.2,10.7,22.44
2020-09-12 06:21:00,0.07,0.09,151.0,33.0,117.0,0.0,427.16,0.03,16.69,8.62,4.3,1.6,3.1,10.7,22.3
2020-09-12 06:22:00,0.06,0.08,144.0,32.0,127.0,0.0,191.81,0.04,16.09,8.62,3.9,1.5,3.1,10.7,22.24
2020-09-12 06:23:00,0.07,0.1,173.0,32.0,130.0,0.0,290.97,0.21,16.32,8.62,3.54,1.8,3.1,10.7,22.38
2020-09-12 06:24:00,0.08,0.11,182.0,34.0,125.0,0.0,159.63,0.19,17.53,8.62,6.34,1.9,3.4,10.7,22.51
2020-09-12 06:25:00,0.08,0.11,145.0,32.0,114.0,0.0,286.24,0.03,16.04,8.62,4.57,1.5,3.1,10.7,22.33
2020-09-12 06:26:00,0.07,0.1,139.0,32.0,139.0,0.0,195.7,0.06,16.24,8.62,8.04,1.4,3.1,10.7,22.35
2020-09-12 06:27:00,0.07,0.1,162.0,33.0,123.0,0.0,190.15,0.08,16.91,8.62,5.27,1.7,3.3,10.7,22.64
2020-09-12 06:28:00,0.09,0.12,137.0,32.0,123.0,0.0,191.84,0.04,16.36,8.62,8.07,1.4,3.0,10.7,22.35
2020-09-12 06:29:00,0.06,0.08,181.0,33.0,125.0,0.0,197.94,0.23,16.74,8.62,9.39,1.8,3.2,10.7,22.61
2020-09-12 06:30:00,0.07,0.09,154.0,32.0,127.0,0.0,193.68,0.01,16.53,8.62,9.39,1.6,2.9,10.7,22.46
2020-09-12 06:31:00,0.06,0.09,177.0,34.0,123.0,0.0,347.97,0.1,16.99,8.62,10.18,1.8,3.1,10.7,22.58
2020-09-12 06:32:00,0.07,0.08,186.0,32.0,122.0,0.0,202.81,0.07,16.12,8.62,6.05,1.9,3.0,10.7,22.43
2020-09-12 06:33:00,0.08,0.1,171.0,34.0,121.0,0.0,387.43,0.06,17.91,8.62,7.32,1.8,3.1,10.7,22.59
2020-09-12 06:34:00,0.08,0.1,152.0,32.0,127.0,0.0,199.93,0.05,16.56,8.62,9.19,1.6,3.1,10.7,22.39
2020-09-12 06:35:00,0.09,0.11,166.0,33.0,135.0,0.0,226.71,0.04,16.56,8.62,9.96,1.7,2.9,10.7,22.49
2020-09-12 06:36:00,0.07,0.09,176.0,32.0,157.0,0.0,312.77,0.16,17.07,8.62,9.77,1.8,2.9,10.7,22.48
2020-09-12 06:37:00,0.08,0.1,175.0,33.0,121.0,0.0,208.89,0.11,17.53,8.62,9.52,1.8,2.9,10.7,22.44
2020-09-12 06:38:00,0.09,0.13,187.0,33.0,122.0,0.0,183.65,0.19,17.8,8.62,9.43,1.9,3.0,10.7,22.44
2020-09-12 06:39:00,0.06,0.08,144.0,33.0,137.0,0.0,161.24,0.04,17.01,8.62,9.55,1.5,3.1,10.7,22.34
2020-09-12 06:40:00,0.08,0.11,153.0,32.0,130.0,0.0,252.0,0.02,16.28,8.62,9.32,1.6,2.8,10.7,22.38
2020-09-12 06:41:00,0.08,0.1,173.0,33.0,140.0,0.0,229.85,0.07,17.32,8.62,8.97,1.8,3.1,10.7,22.65
2020-09-12 06:42:00,0.06,0.08,163.0,33.0,133.0,0.0,189.37,0.03,17.41,8.62,9.4,1.7,2.9,10.7,22.64
2020-09-12 06:43:00,0.08,0.11,175.0,32.0,134.0,0.0,296.43,0.2,16.8,8.62,8.59,1.8,2.9,10.7,22.53
2020-09-12 06:44:00,0.08,0.1,149.0,32.0,127.0,0.0,286.28,0.07,16.99,8.62,9.87,1.6,3.0,10.7,22.41
2020-09-12 06:45:00,0.09,0.11,154.0,32.0,134.0,0.0,407.61,0.05,16.96,8.62,10.01,1.6,3.0,10.7,22.46
2020-09-12 06:46:00,0.07,0.1,156.0,31.0,118.0,0.0,175.58,0.06,16.62,8.62,7.71,1.6,3.0,10.7,22.53
2020-09-12 06:47:00,0.09,0.12,172.0,31.0,146.0,0.0,186.14,0.04,16.84,8.62,12.95,1.8,2.9,10.7,22.61
2020-09-12 06:48:00,0.09,0.12,182.0,32.0,128.0,0.0,206.03,0.17,17.48,8.62,9.44,1.9,2.9,10.7,22.53
2020-09-12 06:49:00,0.06,0.08,194.0,33.0,135.0,0.0,177.55,0.24,18.06,8.62,8.54,2.0,3.1,10.7,22.6
2020-09-12 06:50:00,0.08,0.11,182.0,33.0,132.0,0.0,207.67,0.12,17.67,8.62,8.71,1.9,3.0,10.7,22.58
2020-09-12 06:51:00,0.07,0.1,196.0,32.0,139.0,0.0,204.52,0.1,17.3,8.62,9.05,2.0,3.0,10.7,22.39
2020-09-12 06:52:00,0.06,0.07,165.0,33.0,137.0,0.0,201.97,0.03,17.27,8.62,8.56,1.7,3.0,10.7,22.34
2020-09-12 06:53:00,0.07,0.1,176.0,32.0,144.0,0.0,261.94,0.15,17.28,8.62,7.96,1.8,3.1,10.7,22.4
2020-09-12 06:54:00,0.08,0.1,187.0,34.0,133.0,0.0,191.03,0.17,18.57,8.62,6.88,1.9,3.4,10.7,22.52
2020-09-12 06:55:00,0.09,0.12,198.0,32.0,147.0,0.0,193.77,0.08,17.06,8.62,8.88,2.0,2.9,10.7,22.4
2020-09-12 06:56:00,0.08,0.1,208.0,33.0,134.0,0.0,215.72,0.11,18.34,8.62,9.13,2.2,3.1,10.7,22.5
2020-09-12 06:57:00,0.08,0.11,189.0,33.0,142.0,0.0,199.08,0.07,17.57,8.62,7.95,2.0,3.1,10.7,22.46
2020-09-12 06:58:00,0.09,0.12,178.0,33.0,135.0,0.0,166.52,0.04,17.52,8.62,8.66,1.9,3.2,10.7,22.49
2020-09-12 06:59:00,0.06,0.08,192.0,32.0,138.0,0.0,282.02,0.19,17.07,8.62,5.97,2.0,3.2,10.7,22.49
2020-09-12 07:00:00,0.07,0.11,173.0,31.0,147.0,0.0,263.36,0.03,16.16,8.62,7.72,1.8,2.8,10.7,22.4
2020-09-12 07:01:00,0.07,0.1,165.0,33.0,125.0,0.0,591.53,0.02,16.76,8.62,7.72,1.7,3.0,10.7,22.54
2020-09-12 07:02:00,0.07,0.09,182.0,33.0,154.0,0.0,509.55,0.24,17.25,8.62,8.14,1.9,3.2,10.7,22.42
2020-09-12 07:03:00,0.08,0.1,174.0,34.0,143.0,0.0,182.18,0.06,16.83,8.62,7.07,1.8,3.2,10.7,22.64
2020-09-12 07:04:00,0.07,0.1,192.0,33.0,133.0,0.0,164.15,0.13,16.57,8.62,6.95,2.0,3.0,10.7,22.75
2020-09-12 07:05:00,0.09,0.12,214.0,32.0,148.0,0.0,219.73,0.06,16.29,8.62,5.93,2.2,3.1,10.7,22.79
2020-09-12 07:06:00,0.07,0.09,210.0,33.0,141.0,0.0,248.11,0.02,15.45,8.62,6.28,2.2,2.7,10.7,22.69
2020-09-12 07:07:00,0.09,0.12,201.0,33.0,144.0,0.0,268.5,0.03,16.0,8.62,6.71,2.1,2.9,10.7,22.7
2020-09-12 07:08:00,0.09,0.12,224.0,32.0,137.0,0.0,365.02,0.24,16.51,8.62,6.32,2.3,2.7,10.7,22.84
2020-09-12 07:09:00,0.06,0.08,238.0,32.0,134.0,0.0,424.86,0.27,16.14,8.62,13.8,2.4,2.8,10.7,22.53
2020-09-12 07:10:00,0.08,0.11,192.0,32.0,142.0,0.0,327.66,0.07,15.81,8.62,9.41,2.0,3.0,10.7,22.76
2020-09-12 07:11:00,0.08,0.1,205.0,32.0,144.0,0.0,411.57,0.04,16.29,8.62,7.16,2.1,2.8,10.7,22.85
2020-09-12 07:12:00,0.07,0.08,219.0,32.0,134.0,0.0,335.64,0.09,16.21,8.62,7.81,2.3,2.8,10.7,22.75
2020-09-12 07:13:00,0.09,0.11,197.0,32.0,134.0,0.0,261.09,0.04,16.75,8.62,6.61,2.1,3.0,10.7,22.67
2020-09-12 07:14:00,0.08,0.11,211.0,32.0,135.0,0.0,307.43,0.07,16.82,8.62,7.26,2.2,3.0,10.7,22.67
2020-09-12 07:15:00,0.09,0.12,201.0,32.0,139.0,0.0,227.91,0.06,16.88,8.62,5.44,2.1,3.2,10.7,22.91
2020-09-12 07:16:00,0.06,0.09,199.0,33.0,145.0,0.0,274.1,0.04,17.46,8.62,3.93,2.1,3.2,10.7,22.7
2020-09-12 07:17:00,0.1,0.13,211.0,33.0,142.0,0.0,260.45,0.17,16.81,8.62,4.73,2.2,3.3,10.7,22.76
2020-09-12 07:18:00,0.09,0.14,199.0,32.0,143.0,0.0,306.74,0.06,17.35,8.62,5.74,2.1,3.1,10.7,22.5
2020-09-12 07:19:00,0.07,0.08,173.0,32.0,150.0,0.0,372.93,0.05,16.52,8.62,6.12,1.8,2.8,10.7,22.82
2020-09-12 07:20:00,0.09,0.5,190.0,33.0,152.0,0.0,344.87,0.08,16.73,8.62,8.16,2.0,2.9,10.7,22.79
2020-09-12 07:21:00,0.07,0.1,200.0,33.0,132.0,0.0,294.16,0.23,15.58,8.62,6.07,2.1,2.9,10.7,22.66
2020-09-12 07:22:00,0.06,0.08,212.0,33.0,135.0,0.0,175.66,0.25,16.61,8.62,6.43,2.2,3.1,10.7,22.61
2020-09-12 07:23:00,0.08,0.1,199.0,32.0,134.0,0.0,197.53,0.12,15.82,8.62,7.88,2.1,2.8,10.7,22.84
2020-09-12 07:24:00,0.07,0.1,184.0,32.0,147.0,0.0,284.22,0.11,15.85,8.62,7.26,1.9,3.0,10.7,22.66
2020-09-12 07:25:00,0.09,0.12,194.0,33.0,139.0,0.0,374.57,0.26,16.38,8.62,7.81,2.0,3.3,10.7,22.62
2020-09-12 07:26:00,0.07,0.09,174.0,32.0,133.0,0.0,200.43,0.06,16.16,8.62,5.36,1.9,3.1,10.7,22.61
2020-09-12 07:27:00,0.09,0.12,190.0,32.0,131.0,0.0,163.08,0.06,16.56,8.62,5.77,2.0,3.1,10.7,22.79
2020-09-12 07:28:00,0.08,0.12,204.0,31.0,145.0,0.0,184.24,0.31,16.11,8.62,5.67,2.1,3.0,10.7,22.9
2020-09-12 07:29:00,0.06,0.09,191.0,34.0,133.0,0.0,180.39,0.14,17.0,8.62,5.52,2.0,3.0,10.7,22.86
2020-09-12 07:30:00,0.07,0.1,211.0,34.0,145.0,0.0,198.28,0.07,17.44,8.62,7.5,2.2,3.3,10.7,22.68
2020-09-12 07:31:00,0.07,0.1,186.0,34.0,142.0,0.0,314.57,0.07,17.49,8.62,6.22,2.0,3.2,10.7,22.76
2020-09-12 07:32:00,0.07,0.09,203.0,33.0,134.0,0.0,188.22,0.07,17.03,8.62,5.92,2.1,3.1,10.7,22.8
2020-09-12 07:33:00,0.08,0.11,189.0,33.0,157.0,0.0,183.2,0.1,17.04,8.62,6.27,2.0,3.1,10.7,22.81
2020-09-12 07:34:00,0.07,0.1,187.0,33.0,141.0,0.0,170.83,0.06,15.54,8.62,6.29,2.0,3.0,10.7,22.8
2020-09-12 07:35:00,0.09,0.12,186.0,33.0,132.0,0.0,178.87,0.03,15.26,8.62,5.65,2.0,2.9,10.7,22.91
2020-09-12 07:36:00,0.07,0.09,210.0,33.0,143.0,0.0,199.1,0.15,15.79,8.62,6.64,2.2,2.9,10.7,22.73
2020-09-12 07:37:00,0.09,0.11,186.0,32.0,140.0,0.0,281.1,0.04,15.93,8.62,7.14,2.0,2.9,10.7,22.91
2020-09-12 07:38:00,0.09,0.12,190.0,34.0,140.0,0.0,376.52,0.05,18.09,8.62,6.36,2.0,3.1,10.7,22.89
2020-09-12 07:39:00,0.06,0.08,165.0,33.0,136.0,0.0,288.28,0.04,16.38,8.62,5.86,1.8,3.1,10.7,22.89
2020-09-12 07:40:00,0.08,0.11,191.0,34.0,141.0,0.0,272.26,0.1,15.88,8.62,6.06,2.0,3.1,10.7,22.7
2020-09-12 07:41:00,0.08,0.11,178.0,32.0,146.0,0.0,280.59,0.04,15.88,8.62,4.56,1.9,3.0,10.7,22.71
2020-09-12 07:42:00,0.06,0.08,201.0,32.0,129.0,0.0,356.11,0.29,16.47,8.62,5.82,2.1,3.2,10.7,22.62
2020-09-12 07:43:00,0.08,0.11,182.0,33.0,143.0,0.0,249.58,0.07,17.31,8.62,4.76,1.9,3.1,10.7,22.62
2020-09-12 07:44:00,0.08,0.11,191.0,33.0,139.0,0.0,179.26,0.14,17.16,8.62,5.68,2.0,3.0,10.7,22.61
2020-09-12 07:45:00,0.09,0.11,173.0,34.0,140.0,0.0,199.09,0.03,18.24,8.62,5.44,1.8,3.2,10.7,22.66
2020-09-12 07:46:00,0.06,0.08,173.0,33.0,138.0,0.0,339.18,0.04,16.59,8.62,4.79,1.8,3.2,10.7,22.83
2020-09-12 07:47:00,0.11,0.14,204.0,34.0,134.0,0.0,241.19,0.24,17.69,8.62,4.27,2.1,3.2,10.7,22.77
2020-09-12 07:48:00,0.09,0.12,188.0,32.0,137.0,0.0,189.26,0.04,16.44,8.62,5.44,2.0,3.0,10.7,22.76
2020-09-12 07:49:00,0.06,0.08,159.0,32.0,144.0,0.0,251.15,0.02,16.57,8.62,4.67,1.7,3.0,10.7,22.98
2020-09-12 07:50:00,0.07,0.1,204.0,32.0,87.0,0.0,184.52,0.26,16.42,8.62,6.0,2.1,2.8,10.7,22.71
2020-09-12 07:51:00,0.07,0.1,172.0,32.0,130.0,0.0,202.72,0.06,16.38,8.62,4.84,1.8,3.0,10.7,22.69
2020-09-12 07:52:00,0.06,0.08,204.0,32.0,139.0,0.0,290.02,0.29,16.89,8.62,5.25,2.1,3.0,10.7,22.76
2020-09-12 07:53:00,0.07,0.1,175.0,33.0,149.0,0.0,208.68,0.04,20.24,8.62,3.86,1.9,3.1,10.7,22.94
2020-09-12 07:54:00,0.08,0.1,186.0,33.0,132.0,0.0,318.17,0.21,16.78,8.62,4.79,2.0,2.9,10.7,22.58
2020-09-12 07:55:00,0.09,0.11,164.0,33.0,118.0,0.0,260.55,0.04,16.53,8.62,4.47,1.8,3.1,10.7,22.85
2020-09-12 07:56:00,0.07,0.09,215.0,34.0,125.0,0.0,193.94,0.1,17.96,8.62,4.06,2.2,3.1,10.7,22.82
2020-09-12 07:57:00,0.08,0.11,196.0,32.0,136.0,0.0,241.56,0.03,17.01,8.62,3.71,2.1,3.1,10.7,22.83
2020-09-12 07:58:00,0.09,0.12,197.0,32.0,135.0,0.0,226.38,0.06,17.05,8.62,4.48,2.1,2.9,10.7,22.63
2020-09-12 07:59:00,0.06,0.08,175.0,33.0,141.0,0.0,287.4,0.03,19.38,8.62,3.85,1.9,3.0,10.7,22.59
2020-09-12 08:00:00,0.07,0.1,159.0,33.0,132.0,0.0,239.66,0.03,19.79,8.62,4.38,1.7,3.0,10.7,22.85
2020-09-12 08:01:00,0.07,0.1,198.0,33.0,130.0,0.0,212.5,0.43,16.64,8.62,4.21,2.1,3.0,10.7,22.79
2020-09-12 08:02:00,0.08,0.13,174.0,33.0,148.0,0.0,284.04,0.09,18.18,8.62,4.03,1.9,2.9,10.7,22.77
